,Risk_Free,Naive_XR,ERC_XR,Bench_6040_XR
2016-09-30,0.0002413460452737,0.00274755883716035,0.004760216109763297,-0.00015260475034873614
2016-10-31,0.0002745849373302,-0.023188740305278704,-0.024542269529064666,-0.01913518707352142
2016-11-30,0.0003742287788621,-0.028953364493223787,-0.026674117113807776,0.0040002098458222545
2016-12-31,0.000424009787461,0.01291061383442479,0.013003346907387749,0.00961297703072292
2017-01-31,0.000424009787461,0.006107987423365733,0.005560655526051534,0.01197262631414984
2017-02-28,0.0004323039737159,0.022105282702237737,0.021862173001957846,0.027538683135051176
2017-03-31,0.0006145849741192,-0.007314735215735506,-0.008391590198623915,-0.00036222820549593996
2017-04-30,0.0006642346436225,0.010997572887046588,0.009722294680712958,0.01036530315442392
2017-05-31,0.0007386583765147,0.012574616448149665,0.010970945583142754,0.011488265189891619
2017-06-30,0.0008130212763268,-0.0036472104949336432,-0.0052357893773137135,0.00030391214269553945
2017-07-31,0.0008873234469353,0.01655245755548995,0.01731681944393152,0.0127559649563429
2017-08-31,0.000837795409097,0.01241526748080382,0.012332167896068422,0.008341392024541582
2017-09-30,0.0008543077507923,-0.000747964415066926,-0.0005628884063529013,0.004990877131717199
2017-10-31,0.0008873234469353,0.011475297462091562,0.012125814498453364,0.012275088889727398
2017-11-30,0.0010192665680117,0.006486408651088452,0.007734035772927258,0.016875696172392637
2017-12-31,0.0010934005891671,0.014387128473123697,0.014527035838736919,0.007150872917525719
2018-01-31,0.0011674742711142,-0.0002556196152936382,0.0009712100978994244,0.02297687682164432
2018-02-28,0.0012990121499387,-0.03266276486118059,-0.03262897678586789,-0.027591342341231017
2018-03-31,0.0014057468926966,0.0024387182003882536,0.003606734413005166,-0.011156226846317618
2018-04-30,0.001454966905757,-0.00804756897436865,-0.006418205269035437,-0.005384064077469441
2018-05-31,0.0015369411743291,0.014937759692829008,0.01638328280511173,0.018063206468971298
2018-06-30,0.0015697102274137,-0.002611407711242646,-0.0008473477300284077,0.00241200979048442
2018-07-31,0.0016188417051281,0.003211411545342006,0.0005358135771346773,0.017934571105233738
2018-08-31,0.0016761282769228,0.016106976727052323,0.017519656163460382,0.022335614552735684
2018-09-30,0.0017579037712718,-0.0035964075417659405,-0.003613570383371491,-0.0038194249744806803
2018-10-31,0.0018559375353361,-0.04002315768384014,-0.04080626900382692,-0.04516526814022378
2018-11-30,0.0019212348036832,-0.009556730764076826,-0.00979058498966035,0.016205327609602378
2018-12-31,0.0019538658918776,-0.013745332191503827,-0.016478173726317144,-0.043955861761059256
2019-01-31,0.0019538658918776,0.051452966375609546,0.05176427895787268,0.04921790416235185
2019-02-28,0.0019701770533127,0.009947704049772162,0.01030555620423286,0.014807570486495279
2019-03-31,0.0019783315388433,0.03754550671880196,0.037418061760780406,0.02191565060137966
2019-04-30,0.0019620218377029,0.011949126588070565,0.01139781533000136,0.019754318661903157
2019-05-31,0.0019375518090325,-0.005775329347837516,-0.006937256844671599,-0.025961885242026545
2019-06-30,0.0017905934192179,0.04708213245202004,0.04619405336507661,0.046350758234967954
2019-07-31,0.0017333788325151,0.004988169383117172,0.003841076581681852,0.00693801544427032
2019-08-31,0.0016106549662961,0.03214663695142509,0.03265705380679398,0.00870766027349416
2019-09-30,0.0015615190697231,-0.006839399845665326,-0.007061938759489642,0.0036715835297231806
2019-10-31,0.0013647098773525,0.009940404733134015,0.009262256596393863,0.01191585655182948
2019-11-30,0.0012743632726075,0.004731106635332137,0.003603299545253995,0.017856976852107076
2019-12-31,0.0012743632726075,0.014816413644769912,0.014119338209906664,0.012480821495637479
2020-01-31,0.0012579269787644,0.01746973807615688,0.01626860168933662,0.014290132641859521
2020-02-29,0.0012579269787644,-0.008547972835187649,-0.007956510534552439,-0.0358194905439198
2020-03-31,0.0002413460452737,-0.13329437538199942,-0.11601664790491488,-0.05736002821147735
2020-04-30,0.0001165918724463,0.04996181853888197,0.04148412912976735,0.07945296434908089
2020-05-31,0.0001082688382827,0.04904190330879067,0.0530792329143953,0.02845745523010662
2020-06-30,0.0001332356553898,0.02451447997632139,0.022480729926267755,0.011813675090445789
2020-07-31,0.0001082688382827,0.04537124461021585,0.046595074388009805,0.03835575792682912
2020-08-31,8.329516327321151e-05,0.0071804041837470805,0.0030351629720361635,0.036962282302183326
2020-09-30,9.162048384192544e-05,-0.014183368394736405,-0.013178525927451014,-0.021267629204756545
2020-10-31,8.329516327321151e-05,-0.024662981704034057,-0.03433364713231797,-0.02276101320134529
2020-11-30,7.496908027748717e-05,0.0647229116489294,0.06620015998851783,0.06764804014285741
2020-12-31,7.496908027748717e-05,0.016359849496510773,0.01353163937532242,0.02016369119076097
2021-01-31,6.66422347088691e-05,-0.012946303830507206,-0.016805305133624045,-0.01222837237323933
2021-02-28,3.3327223783574667e-05,-0.009315170465804178,-0.01706037741261973,0.005014593263912105
2021-03-31,2.4996563158685703e-05,-0.018841016697661115,-0.030712324798156335,0.016181778468018635
2021-04-30,1.6665139084048874e-05,0.039133530850288256,0.04463575336039825,0.03619939018495642
2021-05-31,1.6665139084048874e-05,0.015157521240061542,0.018626507871854926,0.007629636817984871
2021-06-30,3.3327223783574667e-05,0.031055194621398077,0.035706151764923845,0.019533186918699767
2021-07-31,4.165712110459907e-05,0.02891586259099111,0.03696046020230792,0.02275933296642742
2021-08-31,4.165712110459907e-05,-0.0004386191914999743,-0.0030016686927584794,0.01661387727779398
2021-09-30,3.3327223783574667e-05,-0.020537111990069707,-0.024998534340114047,-0.0353777610244478
2021-10-31,4.165712110459907e-05,0.025892354929479507,0.02652183156983603,0.041512837564881645
2021-11-30,4.165712110459907e-05,-0.009734262777069175,-0.008112986014667386,0.0008115360437376019
2021-12-31,4.99862552685304e-05,0.016359782324807455,0.015963311997660972,0.024093856424381825
2022-01-31,0.0001249141447667,-0.02878456416803976,-0.028319091379672662,-0.040401925294214144
2022-02-28,0.0002745849373302,-0.00924753246677175,-0.0009037086858034543,-0.01907044678667714
2022-03-31,0.0003659292942366,-0.019931638368752513,-0.028816959642464685,0.005168802095796643
2022-04-30,0.0006311378751067,-0.0742145588582266,-0.08019781593099298,-0.0717666638468355
2022-05-31,0.0008130212763268,0.013497566347660733,0.01807416540417102,0.0025996058407983997
2022-06-30,0.0012332669717645,-0.0532477874862196,-0.054942993173336764,-0.05430800038540671
2022-07-31,0.0018396059010297,0.054433922723111296,0.05576066791909024,0.06518250324500893
2022-08-31,0.0021656835180154,-0.05777028811859356,-0.06705222284020523,-0.042086470082095824
2022-09-30,0.0025716462189622,-0.1035932546788941,-0.11323990607353458,-0.07918035367780353
2022-10-31,0.0030483680766628,0.007329333676400999,0.004817828395919415,0.037995552775686774
2022-11-30,0.0033942459274463,0.05505441400934864,0.05369603052167061,0.04527129444815974
2022-12-31,0.0034744950034975,-0.03057415092358466,-0.032038380721364675,-0.0434318869144832
2023-01-31,0.0037068189305531,0.04961474133181152,0.04857775916662278,0.047178210899098495
2023-02-28,0.0037947872834442,-0.05219533624604331,-0.05595493222602331,-0.03044610612490002
2023-03-31,0.0038267547616503,0.03753114395971983,0.03875269422919508,0.034086791445371176
2023-04-30,0.0040103507726252,0.0037514331922093203,0.002248294906444771,0.007795064764659721
2023-05-31,0.0041856194553282,-0.03182175459072568,-0.03526174279246737,-0.00709436998539132
2023-06-30,0.004201536297631,0.01356851375676754,0.014718683823691644,0.03093087325875582
2023-07-31,0.004273127766158,0.02023695850968026,0.026739228348843493,0.010958236399225581
2023-08-31,0.0043128765598297,-0.016808429300359397,-0.015605423403228728,-0.01652355463280606
2023-09-30,0.0043287712331259,-0.0425669829023855,-0.037347836873624675,-0.0473927775272113
2023-10-31,0.0043446631398347,-0.04028664179229521,-0.04189451328327819,-0.0244887727045833
2023-11-30,0.0042890293603305,0.06115996278209258,0.05308154417660883,0.0683846123271452
2023-12-31,0.0042651759303415,0.0413298781373853,0.03420915815716842,0.040445505983097
2024-01-31,0.0042492701806178,0.005577538000770641,0.009827462737974482,0.00357726309897796
2024-02-29,0.0042651759303415,-0.007090716183716745,-0.007230835537595662,0.02071966531854004
2024-03-31,0.0042651759303415,0.022423944270852057,0.025890949344330515,0.018052632425058418
2024-04-30,0.0042651759303415,-0.044243271986199206,-0.0403123362671484,-0.04280446999898506
2024-05-31,0.004273127766158,0.02036293780333917,0.01526199315985562,0.03272408078042606
2024-06-30,0.0042651759303415,0.017381208582290517,0.01739334530502996,0.02356962839709104
2024-07-31,0.0042333616592649,0.013643853588540953,0.0070701119499010055,0.013325155652187878
2024-08-31,0.004113959301397,0.013258067633313487,0.009027382572889521,0.01776452591516294
2024-09-30,0.00385072302357,0.014487543758533191,0.01250884856398826,0.013662524062955761
2024-10-31,0.0036828128357737,-0.03624496395826173,-0.03453352654320083,-0.0228668811138173
2024-11-30,0.0036107566318024,0.022101517875018167,0.019096511114204635,0.03631610880842406
2024-12-31,0.0034905363507502,-0.026406352068400387,-0.01997238177789023,-0.0289653986566383
2025-01-31,0.0034424038441496,0.016109841058157475,0.01975140118569051,0.014874853853228738
2025-02-28,0.0034504276924163,0.012510343819547713,0.009851704402777972,0.0012424368625408408
2025-03-31,0.0034343792900468,-0.010956656109027586,-0.004357982603375158,-0.0353936305554017
2025-04-30,0.0034424038441496,-0.02997987812822026,-0.04269637310852609,-0.00396484370012636
2025-05-31,0.0034744950034975,0.008005740161301653,0.007841255612347246,0.02822694377074202
2025-06-30,0.0034584508349766,0.0379095132068892,0.04057122283607395,0.034202796722795525
2025-07-31,0.0034744950034975,0.008843520457514888,0.012461930851046587,0.007445884478090798
2025-08-31,0.0033701574315379,0.01154836549393052,0.010025856181098672,0.01501308356247792
2025-09-30,0.0032094046775821,0.01756784095889425,0.016343254988977273,0.022551500265530898
2025-10-31,0.0031289219234786,0.0112125149304106,0.012021651793140272,0.014107736176883441
2025-11-30,0.0030967089232298,0.0038232976620353925,0.003000040116213367,0.00287026659478894
